epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
165,25203.5,1.35075,1.56151,1.58411,0.77692,0.52936,0.58023,0.39602,1.23606,2.52872,1.55985,0.001882,0.001882,0.001882
166,25496.7,1.34715,1.55236,1.58346,0.78343,0.52652,0.58061,0.39629,1.23519,2.52846,1.55882,0.0018325,0.0018325,0.0018325
167,25796.9,1.3389,1.54143,1.58027,0.78416,0.52696,0.58115,0.39678,1.23473,2.52726,1.55782,0.001783,0.001783,0.001783
168,26089.7,1.33965,1.52923,1.57692,0.78619,0.5266,0.58187,0.39707,1.23439,2.52523,1.55696,0.0017335,0.0017335,0.0017335
169,26406.9,1.33496,1.52594,1.57359,0.7883,0.5266,0.58234,0.39783,1.23364,2.52452,1.55619,0.001684,0.001684,0.001684
170,26694.6,1.34166,1.53662,1.58001,0.79001,0.52735,0.58313,0.3984,1.23283,2.52277,1.5554,0.0016345,0.0016345,0.0016345
171,27001,1.32705,1.52295,1.5741,0.79258,0.52822,0.58364,0.39878,1.232,2.52335,1.55453,0.001585,0.001585,0.001585
172,27305.6,1.3305,1.51766,1.56929,0.79576,0.52818,0.58428,0.3993,1.2312,2.5221,1.55344,0.0015355,0.0015355,0.0015355
173,27607.1,1.32897,1.51526,1.5632,0.79535,0.52869,0.58504,0.39951,1.22998,2.52243,1.55215,0.001486,0.001486,0.001486
174,27901.9,1.32645,1.50832,1.56106,0.79303,0.53042,0.58536,0.4003,1.22867,2.52117,1.55054,0.0014365,0.0014365,0.0014365
175,28194.3,1.33797,1.5106,1.5735,0.79394,0.53055,0.58544,0.40058,1.22799,2.52031,1.54925,0.001387,0.001387,0.001387
176,28520.7,1.3185,1.49987,1.56068,0.79465,0.53071,0.58588,0.40123,1.22677,2.51981,1.54755,0.0013375,0.0013375,0.0013375
177,28828.4,1.32093,1.4941,1.56026,0.79327,0.53129,0.58639,0.40172,1.22604,2.51828,1.54679,0.001288,0.001288,0.001288
178,29125.7,1.31215,1.48859,1.55416,0.79413,0.53158,0.58701,0.40233,1.22509,2.51701,1.54567,0.0012385,0.0012385,0.0012385
179,29417.3,1.31194,1.48653,1.55418,0.79246,0.53461,0.58758,0.40274,1.22419,2.51623,1.54459,0.001189,0.001189,0.001189
