epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,27258.7,0.46416,0.37472,0.96446,0.63799,0.44136,0.49717,0.35178,1.32945,2.46653,1.97501,0.0010405,0.0010405,0.0010405
183,27408.4,0.46946,0.37501,0.97056,0.63754,0.43896,0.49702,0.35248,1.32882,2.46424,1.97846,0.000991,0.000991,0.000991
184,27558,0.45975,0.37211,0.96065,0.6324,0.43843,0.49692,0.35309,1.33086,2.47014,1.97958,0.0009415,0.0009415,0.0009415
185,27707.6,0.4625,0.37459,0.96364,0.63086,0.43941,0.49736,0.35206,1.33147,2.47473,1.98066,0.000892,0.000892,0.000892
186,27857.2,0.44961,0.36376,0.96095,0.63303,0.44031,0.49648,0.35156,1.33213,2.48072,1.98294,0.0008425,0.0008425,0.0008425
187,28006.8,0.44949,0.36622,0.95819,0.63139,0.43815,0.49696,0.35167,1.33062,2.47894,1.98209,0.000793,0.000793,0.000793
188,28156.5,0.44767,0.35882,0.95379,0.62353,0.43811,0.49682,0.35082,1.33294,2.47913,1.98689,0.0007435,0.0007435,0.0007435
189,28306.1,0.44263,0.35842,0.95561,0.62547,0.43465,0.49614,0.35069,1.33085,2.48057,1.98508,0.000694,0.000694,0.000694
190,28455.7,0.44402,0.36164,0.9524,0.6254,0.43383,0.49532,0.35035,1.3319,2.48804,1.98562,0.0006445,0.0006445,0.0006445
191,28606.4,0.35538,0.24274,0.88826,0.62847,0.4348,0.49491,0.35138,1.3347,2.49832,1.99015,0.000595,0.000595,0.000595
192,28755.8,0.34676,0.23744,0.88608,0.62362,0.43279,0.49521,0.35092,1.33799,2.50799,1.99496,0.0005455,0.0005455,0.0005455
193,28904.9,0.3388,0.22806,0.87985,0.62258,0.43376,0.49676,0.35162,1.33747,2.51314,1.99593,0.000496,0.000496,0.000496
194,29054,0.33924,0.23359,0.87776,0.62509,0.43241,0.49728,0.3523,1.33579,2.51903,1.99408,0.0004465,0.0004465,0.0004465
195,29203.1,0.33439,0.2281,0.87809,0.62611,0.43159,0.4972,0.35274,1.33575,2.52717,1.9933,0.000397,0.000397,0.000397
196,29352.3,0.32879,0.22483,0.87608,0.62888,0.43159,0.49782,0.35189,1.33429,2.53793,1.99218,0.0003475,0.0003475,0.0003475
197,29501.5,0.31992,0.21711,0.86965,0.62943,0.43358,0.49843,0.35385,1.33298,2.53674,1.99067,0.000298,0.000298,0.000298
198,29650.8,0.32122,0.21868,0.86974,0.62852,0.4347,0.50068,0.35571,1.33099,2.53396,1.99067,0.0002485,0.0002485,0.0002485
199,29799.9,0.32228,0.22141,0.87011,0.62781,0.43675,0.5034,0.35683,1.32973,2.53966,1.99183,0.000199,0.000199,0.000199
200,29949,0.32139,0.21999,0.87318,0.62609,0.43815,0.50448,0.35789,1.32994,2.54257,1.99425,0.0001495,0.0001495,0.0001495
